0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93
0.0,0.003125,0.0025,0.0,0.0,0.009375,0.0075,0.0007908099558811288,0.16000000000000006,0.018868230167884144,0.01915324875048058,0.01915324875048058,0.023332974496988342,5.8780810799265255e-06,0.0,0.007750865051903114,0.06513077876030587,0.01915324875048058,0.0017822888632577215,0.00023621683967704722,0.0001964372677175445,0.002306805074971165,8.379683027895256e-05,4.306036139946174e-05,0.0008858131487889273,4.278696227946517e-05,4.196676491947543e-05,0.0012327566320645903,5.016873851937287e-05,1.941133751975736e-05,0.0005923191934725959,1.6814045879789824e-05,2.761331111965484e-05,0.10886069460463924,0.005859375,0.00281980095851867,0.1074067787761578,0.13175028546051426,0.22962987663421985,0.14592675866097074,0.0174386566753209,0.07812194630655521,0.09900991333300672,0.4860840310258895,0.2286477570631007,0.13026409042220752,0.1531230674003731,0.10469994178087123,0.07264290310641923,0.05000839912956194,0.03606580252511507,0.06925293611601037,0.03447215877725165,0.032486074975912584,0.07117563601232084,0.05510383710746055,0.04046696755745257,0.0647867392360967,0.034994035833138135,0.034319076880591604,0.07507519729774638,0.06543938941012828,0.04914162152857959,0.09606940761126637,0.07676844080531943,0.09676075887867827,0.016150687099161863,0.09694644480488147,0.024344355570690892,0.014440958451687129,0.07240177887943201,0.03862378056151638,0.4387098121073727,0.0989318217724,0.5320633007148978,0.5343566770110827,0.4472083777560564,0.054573935723668775,0.01664680975879054,0.015659660831302376,0.06249151271065233,0.014186360445473068,0.01008310032443418,0.041806809594820325,0.008143590882839379,0.010168852655508941,0.04611148798187202,0.005010639438225106,0.0051564405592771706,0.029813891850403763,0.010193891449853776,0.011964998380810832,0.4334481199789469,0.5137162903454185
0.0,0.04375,0.09,0.0,0.005,0.134375,0.22,0.039790227253808375,0.2055045871559633,0.006921300221489255,0.0070246494557753775,0.0074476394204765735,0.008610394982772825,2.6139847414008443e-05,3.8989955296694176e-05,0.016202481078553453,0.10264372844817632,0.007424774624084963,0.0010592108183958679,0.00015936259423663228,0.00018311889134346078,0.0013503026644988393,0.00024533098527153817,0.00012573286889417412,0.0006787544568840268,0.00011665622183171248,0.00016670755030216694,0.0015418906199216426,0.00017630857554147949,6.599750309338227e-05,0.000523790250822629,0.00012620400948508054,0.00016224108546725852,0.15803705986516134,0.312109375,0.18392013177147465,0.07250941449432355,0.15939204038456362,0.28300520525353545,0.17336607236824894,0.017426465182825517,0.08127243338857428,0.09791405028160606,0.30020840671143595,0.2823493144416361,0.16846177924551312,0.2952687324561448,0.15388955541275193,0.05602767304634094,0.05127554401889155,0.03512664287533778,0.040537532726467984,0.033026975862873585,0.03238735100419445,0.06451831988448062,0.05882141497491269,0.04196717410999541,0.053934417143373284,0.036821351704276216,0.03614431833021146,0.07507497908122192,0.07025427630164509,0.051271736882895824,0.09730181687404246,0.1544074116224149,0.05113903357515756,0.13331570445650856,0.2471063634856301,0.1436439865029575,0.012948437063545344,0.07257204077759695,0.031365509370762226,0.11697333130251512,0.24742212428585786,0.4525446518004296,0.2773660769099407,0.3722544716422889,0.02473738554618798,0.014208621988419275,0.010446346646653386,0.01706385674934974,0.006462268495971889,0.005703163927184547,0.02554007948652183,0.009592829822199564,0.008024776351827545,0.02430780887084624,0.002958457509053039,0.004227644458827768,0.02271259692361146,0.013702641520402684,0.00946541632036264,0.4257812584143825,0.36982143587992095
0.0,0.03125,0.3575,0.003125,0.2875,0.08125,0.4675,0.03920752518105386,0.06140350877192983,0.0031080365627650357,0.003369722241283673,0.0032843585871746533,0.003868651525112248,2.5701911240775172e-05,1.725956722148018e-05,0.007801000281069077,0.0962611435441614,0.0033384055149614108,0.000751591978728962,0.00022873952416296216,0.0003690334668998816,0.00060549902234951,0.0002764713267232017,0.00012412516230215828,0.0005716075899677664,0.00016312983780389123,0.0003340933811266142,0.00048039581160279766,0.0001849068837378737,7.980990094054764e-05,0.0004863216530668712,0.0002080163757877473,0.0002621269313032528,0.1535253487589185,0.456640625,0.3321173376556511,0.0805581036922394,0.17219608478265205,0.3068615468030857,0.1893270711417249,0.02039571188671106,0.08719146814004412,0.10902323517927416,0.28655142094365177,0.3048311235407492,0.17834784185474628,0.3074105833391734,0.18615403344367967,0.05433839300608781,0.05088378837898125,0.03321786678648806,0.034230282634931435,0.03404886525049545,0.035172546732711904,0.06597201882989663,0.062122880122663926,0.042786049828935316,0.04558631287369322,0.0395009834326736,0.04042997895334535,0.08082465050064384,0.07590383895214832,0.0534636916853016,0.10811749604469252,0.2552775125798746,0.07118952501828828,0.15195425747243074,0.28278055296057525,0.1712439879537389,0.017809494334917176,0.08087510624062758,0.04473935588128283,0.055447065615434665,0.27979847998169605,0.4760804224455496,0.3173869482970331,0.3538084013802992,0.017221093881807273,0.008393800203750836,0.0014531649779551848,0.003231941699791737,0.004570455112544929,0.007708117536659675,0.022632966243679983,0.010265384834601493,0.002975903688758676,0.004824842217069472,0.007396005899062631,0.009348869615642885,0.027074778584130932,0.019215555152967502,0.005847189616981196,0.4188467104575601,0.2731608981244957
0.0,0.0,0.31,0.0,0.31,0.003125,0.31,0.00045783734287854825,0.2,0.004444444444444445,0.004444444444444445,0.004444444444444445,0.005263360246059208,0.0,0.0,0.0,0.04822760476739715,0.004444444444444445,0.0005536332179930796,0.0,3.844675124951942e-06,0.0,1.5378700499807768e-05,1.5378700499807768e-05,0.0001384083044982699,3.844675124951942e-06,3.844675124951942e-06,0.0,3.844675124951942e-06,3.844675124951942e-06,6.151480199923107e-05,3.844675124951942e-06,3.844675124951942e-06,0.07752402921953094,0.00078125,0.0005241088225994666,0.07241105194699847,0.1506385223539969,0.27838522994676235,0.16700569585042166,0.022745160781689724,0.08544524602645025,0.1063733130808008,0.3712884444554044,0.2763464656955697,0.1297067328545295,0.14827144403125075,0.09988853615479927,0.05963187074147019,0.04669952107043343,0.04124271751201305,0.0927249104740694,0.04728577928136669,0.03361393880706224,0.05928657564599719,0.05831467163873131,0.04655126935887144,0.060741738679749135,0.04748246140714816,0.03679599491787448,0.06970655839436203,0.07374136149218409,0.05154164540667106,0.1210077418339892,0.07825160321118922,0.017828136767218727,0.09095866764710724,0.22149049513338687,0.10374673492501194,0.021783363679567225,0.08030612305865745,0.04284046777260688,0.2471533876025783,0.21860511863733448,0.6359379628224605,0.6384817146737503,0.5291003850682872,0.02898943172592652,0.007990821636810374,0.02790950461147557,0.0985737021746787,0.032765735802744694,0.0060964023836950895,0.010758472805638773,0.002079732189914417,0.02653809056991062,0.04958694007385382,0.02886777402869092,0.0018189669035165168,0.0049179202458270385,0.017920547462492706,0.005891673369963325,0.5341878887708668,0.5876066776479535
0.0,0.003125,0.3925,0.0,0.3875,0.009375,0.4,0.0016648630650129028,0.07500000000000001,0.008128143704401356,0.008186109575516017,0.008139791477560977,0.010734264700194965,3.4238083213329415e-05,7.188859996951558e-06,7.336732117142019e-05,0.06047025609176261,0.008186109575516017,0.001835889246056933,0.0006432664723854504,0.00035191289649634067,0.0008090652434543838,0.00036792858459081516,0.00043171834228528387,0.0010541234709454032,0.0001966471702963585,0.00014559716449522142,0.00011556774931808206,0.00011413452723008216,8.810903407656134e-05,0.0005760187820342199,9.136222072075145e-05,5.050401643427994e-05,0.00908872099715858,0.01015625,0.00711060887158385,0.07661374837752377,0.1459193976473014,0.2712629063521857,0.1622255204812774,0.029512924044700926,0.08910916274379886,0.12056572727370675,0.3580357379824345,0.26711882553395605,0.15961855269818756,0.19731506624729947,0.12363098688202515,0.09096479164278026,0.06842076487604991,0.03636629378002925,0.03390571088970132,0.03702312353748178,0.046217043405705635,0.08347838605126331,0.062215176228328416,0.04268093298259252,0.045001819971879936,0.0401995996081319,0.044892316264776605,0.08435831557862351,0.07124128691214046,0.05226482542490436,0.10204966192656087,0.08656343721423729,0.013268383571335158,0.046189621061289717,0.18684953594260975,0.0595504415256233,0.03061296005224985,0.08458535352165279,0.06306842906332254,0.2186182925597092,0.1755930491095542,0.5389619005108204,0.5518557258818926,0.4744927736554591,0.07620295834050443,0.041887558613251316,0.010586180406406971,0.0023341705006199856,0.0135784486874305,0.02859573520775968,0.05415046337876395,0.012621785300738556,0.004636909007767685,0.004645169488979091,0.011412132698293078,0.019696992870428524,0.0355340602790474,0.0024962560913494177,0.0025569926689799115,0.4719140085812446,0.5673283163271794
0.0,0.009375,0.5475,0.0,0.525,0.01875,0.5725,0.007741613252309997,0.05925925925925926,0.0072465733707425765,0.00805066175931225,0.007937276584004014,0.009659224534169338,0.00013875845957078513,8.100437819289903e-06,0.020105221599290832,0.0972008049320693,0.008076394572877605,0.0016956118773096874,0.00026849890960469705,0.00024660732475610567,0.00036314224144104863,0.0006262989426323161,0.0005502838606537762,0.0004743581095756259,0.00045888290964638494,0.0005653785771183944,0.0005752733528998334,0.0007198405266971942,0.00043855626983054646,0.00026319860951490716,0.0005398167053994699,0.0005347105070191686,0.17321147991952332,0.065234375,0.0466410379581472,0.07413199085824626,0.15472967749816616,0.2865245488329314,0.17197257450316614,0.02787617852313977,0.08760746708099926,0.16168855402110316,0.2502108318738485,0.2820408468731821,0.18086116815381373,0.30830014788437443,0.16445116484485642,0.06073137124773045,0.053311253450362715,0.032710216206355884,0.03391474028136993,0.03387302229472012,0.035481661014680525,0.0703512073648932,0.06252003704201636,0.041847922694389895,0.04516914796519582,0.038741767724075074,0.037381212280352995,0.08334351457834095,0.07386640180420226,0.05258583870975763,0.10195442886217686,0.12168477774699005,0.03735045625564742,0.099803896311387,0.2367963086614601,0.11598123549741,0.02857678831725219,0.08286785741509825,0.11953275803999823,0.04297350312857122,0.22638877166574836,0.4673401068679074,0.3167527390993595,0.3868537551295456,0.02968195579301565,0.015102176495004588,0.0008816885343246383,0.0055575200281209975,0.004556880359919982,0.008678833291081114,0.032124659213697095,0.012834543294961942,0.00029933584404851545,0.009039518592879771,0.0023040505217628263,8.679681987120768e-05,0.033066204101589794,0.01479292968375985,0.0020553855865407065,0.4491657693785999,0.4647437729408636
0.0,0.009375,0.5925,0.0,0.585,0.021875,0.605,0.003537834013152418,0.15384615384615385,0.007690336898543658,0.008151115516771357,0.008025023190953594,0.010580073174727849,0.00013521197400900265,5.111388092161547e-06,0.0003534600234723025,0.0914667003086446,0.008151115516771357,0.0013677348251597801,0.0008713683386335722,0.0009067163964988019,0.0008382196850278382,0.00022509977612839585,0.0001355203017089319,0.0007438508536694721,0.0010233190808854038,0.0010761938555599495,0.0005138657964288628,0.00046941864555238573,7.81987564287396e-05,0.00045585907848216096,0.0006924354967745924,0.0006806710820906228,0.1142971811396974,0.026171875,0.018492537626454426,0.07343552235812884,0.14759285577059705,0.27649526620738857,0.16512576003372856,0.03425530224697243,0.09042805688096406,0.12618854240955235,0.294201544243514,0.27135443271939885,0.1698748450434167,0.2471980134230847,0.14430122182236135,0.07208335106858949,0.0632181177899643,0.04423963886532442,0.04059076029550622,0.0342524160358069,0.040189406353365584,0.0775488992817653,0.06524031838113156,0.0581832975650532,0.06172035807229726,0.03943029890172839,0.047442177356502434,0.08557239112569286,0.07315476832276327,0.07160285804168076,0.10187416116517037,0.10627324592123613,0.01597372460949371,0.0617883808646457,0.20624321304844656,0.08209756006814305,0.036605463476767484,0.08633055624585911,0.07262659379814512,0.08449972779039405,0.1916436350737435,0.499439438865741,0.44509628748656704,0.4269819036935091,0.048493789347392964,0.03381593830736235,0.025409970850895344,0.014509374564209762,0.006141829013850498,0.018175155038295476,0.04470150691185132,0.01968937594150725,0.037310686069644085,0.034912761325952384,0.007854059314885527,0.02382716818870444,0.03760118642928573,0.013170977915871471,0.04788604704116636,0.44768405659986105,0.5149660535455051
0.0,0.078125,0.885,0.0,0.685,0.246875,0.995,0.041954549238325145,0.13544303797468354,0.003362603930750599,0.0033512203800002307,0.003390797310677371,0.004195067482487432,1.4184331643975479e-05,7.517527810008673e-06,0.002440893500169232,0.01955456507203293,0.003349916278616485,0.0007643912388453372,0.0001903362626871246,8.216193010958446e-05,0.0003262153652770132,4.701038598414888e-05,6.199818936703446e-05,0.0006371507794878579,0.000137601073313112,8.518743797156653e-05,0.00030584553077262156,5.581020645307272e-05,4.698667457273621e-05,0.000528478533514604,0.00017094265074137085,9.028031322041614e-05,0.1641161359205359,0.598046875,0.37382587401247264,0.07377679057675414,0.16243189615575818,0.2919968834985607,0.1782206977558634,0.01895902607510374,0.08563278491646925,0.10060873061875462,0.4473219065153979,0.29078216567214377,0.16863665545922732,0.2557304357269557,0.16961571441388787,0.05358034763602137,0.047982167697391394,0.031130762459754643,0.03595136079027101,0.03429051005493675,0.03452318425682045,0.06237180450437293,0.058219197560082564,0.040509832560407306,0.04678113179454958,0.0386256775353821,0.03793416303437264,0.07319529097163156,0.07057777857415516,0.05103909721866708,0.1013191268585547,0.16955508970894226,0.05213243335614033,0.13733721226976045,0.26337604516834906,0.152696711022457,0.015982240738433788,0.08003181005988401,0.0422134901307098,0.3812891238262036,0.2621782532958186,0.4630526530718237,0.3958353324646233,0.353513315786016,0.01905406061460528,0.00679472535546804,0.005110458834103873,0.01500262717850176,0.00817367839011361,0.007729126315419952,0.019547396697874413,0.005741240731131721,0.004487005143240049,0.0206231609919672,0.0074304712779216875,0.004416072336954393,0.016283469226257324,0.010626089825663765,0.0001252132837028068,0.4207306363932161,0.36098190696459376
0.0,0.08125,0.535,0.040625,0.51,0.128125,0.56,0.031382668775493214,0.22439024390243906,0.0006842798166004715,0.0013128342504480875,0.0012920832486814685,0.0015932616364585654,0.00012190762668378201,3.0088331023967603e-05,0.0006175294261403109,0.03267848155317928,0.0013600853242274195,0.0002143453522860612,0.0002905175909321924,0.00015795293738585518,0.00027142252843980277,0.0002536754384202426,0.00019218249212949798,0.0003927258880877848,0.0005254027240818777,0.00019990361976440988,0.00032647833175993566,0.0002667812216560174,0.00028627967225981944,0.0007173540245910688,0.0007134356373956826,0.0003244280217645081,0.13421699039864907,0.303515625,0.24585094988843104,0.08389959608450143,0.16131410688670342,0.3024839239213119,0.18374276783837376,0.04216604613644947,0.09350272083531992,0.11324005141575835,0.2450520361676643,0.2958801078534305,0.1737900521048513,0.39730353145609004,0.17753618736638668,0.04857386749925182,0.049755036937760434,0.033966270550684664,0.03596219303002123,0.03514960430835127,0.03389603637531992,0.058677270702145186,0.0623189120807456,0.0444364265812134,0.04846886387381055,0.041612800642197384,0.038916245078413576,0.07161750483775839,0.07615239522222797,0.0564906593592555,0.10615524683183332,0.2389206263638592,0.07427006402019584,0.10160413754370642,0.2512649646960316,0.13618185764546556,0.04549142625644746,0.08754003116126671,0.04917692272756181,0.09454492297396104,0.2353840638833272,0.5211566392841157,0.1396914703235774,0.3841515433898379,0.008156111962293489,0.009358509165725068,0.00700489882764259,0.0082208018107109,0.0034934472309556762,0.0021775451585612626,0.017417449062833976,0.016497647045063173,0.011814427513240744,0.016369062041650628,0.009344525367472144,0.0029020750685239587,0.02577743947229298,0.02018096888222244,0.015594929432668268,0.4647427762688249,0.31699218265734874
0.0,0.00625,0.23,0.00625,0.2275,0.009375,0.2325,0.0008324315325064514,0.06666666666666668,0.0004545260369943184,0.0005980605749925242,0.0004340211029945748,0.0003314964329958563,1.3669955999829127e-05,3.417488999957281e-06,0.001079926523986501,0.1101354180016233,0.0004340211029945748,0.00021871929599726604,3.417488999957282e-06,1.0252466999871844e-05,3.0757400999615536e-05,1.3669955999829124e-05,0.0,3.417488999957282e-06,2.392242299970097e-05,3.417488999957281e-06,1.0252466999871844e-05,3.417488999957282e-06,3.417488999957281e-06,3.0757400999615536e-05,3.0757400999615536e-05,0.0,0.15764193259002945,0.001171875,0.0007512387002909356,0.08922286280438173,0.18880508832859252,0.30841717555955483,0.20220861129695705,0.018359307549619938,0.08111889796405729,0.07716566875470564,0.23732925495502544,0.30933115797448946,0.12752388948688415,0.149608862951997,0.10093314478278136,0.07348977671641753,0.057843293191637626,0.03250991734410317,0.05082806186998115,0.051075856705766885,0.05037015071171911,0.08566267699639685,0.05785844686688003,0.04367307971705932,0.05992787102947625,0.05204714330638962,0.05157433546596218,0.0913980570249426,0.06937166084932833,0.05451171753883016,0.11587266289031918,0.07667185536657906,0.0944136094470278,0.18650621776270127,0.29672277962379545,0.201610400172064,0.014777314943544997,0.07076051112426412,0.09478938597069378,0.0689288426954413,0.29889221110063,0.6214840083413844,0.618978024436782,0.5162326843480853,0.05194819890823615,0.025540939530897342,0.009953235396173323,0.04197849907674762,0.038961875553323436,0.03607769388456751,0.059047760265796535,0.002884181668755783,0.02029677475893781,0.048850705952528176,0.037627772044689735,0.032699094908256315,0.049952612498406976,0.00011258768267060547,0.02334608502894384,0.513726700443483,0.5763762980585418
